Name,Price (NPR),Product URL
Dell Inspiron 14 Plus 7430 (Intel Core i7 13th 13700H Processor | 1TB SSD | 16GB RAM | 14” 2.5K  Display),137000,https://infotechsnepal.com.np/product/dell-inspiron-14-plus-7430-core-i7-1tb-ssd-16gb-ram-irix-xe-14-inch/
"HP Victus 15 (AMD Ryzen 5 8645HS Processor | 8GB RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | AI-Integrated | 15.6"" FHD 144Hz IPS Display)",107999,https://infotechsnepal.com.np/product/hp-victus-15-ryzen-5-8gb-ram-512gb-ssd-rtx-4050-6gb-15-6-inch-fhd/
Lenovo Yoga 7 (Intel Core Ultra 5 14th Gen 125U Processor | 16GB RAM | 512GB SSD | Intel Arc Graphics | 16″ 2K WUXGA 2-in-1 Touch Display),113999,https://infotechsnepal.com.np/product/lenovo-yoga-7-intel-core-ultra-5-125u-processor-x360-touch-display/
Lenovo Yoga 7 (Intel Core Ultra 7 155U Processor | 16GB RAM | 1TB SSD | 14” WUXGA IPS x360 Touch   Display),129999,https://infotechsnepal.com.np/product/lenovo-yoga-7-intel-core-ultra-7-155u-processor-x360-touch-display/
"HP Victus 15 (AMD Ryzen 5 8645HS Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | AI-Integrated | 15.6"" FHD 144Hz IPS Display)",111900,https://infotechsnepal.com.np/product/hp-victus-15-amd-ryzen-5-8645hs-processor/
Acer Shadow 15 Gaming (Intel Core i7 13th Gen 13620H  Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 15.6” FHD 165Hz Display),152999,https://infotechsnepal.com.np/product/acer-shadow-15-gaming-intel-core-i7-13th-gen-13620h-processor-16gb-ram-1tb-ssd-nvidia-geforce-rtx-4060-8gb-graphics-15-6-fhd-165hz-display/
"Acer Aspire 14 (Intel Core 5 14th Gen 120U Processor | 16GB RAM | 512GB SSD | Intel®Integrated Graphics | 14"" WUXGA IPS Display)",80999,https://infotechsnepal.com.np/product/acer-aspire-14-intel-core-5-14th-gen-120u-processor-8gb-ram-512gb-ssd-intelintegrated-graphics-14-wuxga-ips-display/
"Swift Go 14 (Intel Core i5 13th Gen 1335U Processor | 8GB RAM | 512 SSD | Intel Iris Graphics | 14"" FHD 2.2K IPS Display)",95499,https://infotechsnepal.com.np/product/swift-go-14-intel-core-i5-13th-gen-1335u-processor-8gb-ram-512-ssd-intel-iris-graphics-14-fhd-2-2k-ips-display/
"Lenovo LOQ 15 (AMD Ryzen  7 7435HS Processor |  24GB RAM | 512GB SSD | NVIDIA GeForce RTX 4050  6GB Dedicated Graphics | 15.6"" FHD 144Hz Display)",132999,https://infotechsnepal.com.np/product/lenovo-loq-ryzen-7-24gb-ram-512gb-ssd-rtx-4050-6gb-graphics-15-6-inch-fhd/
"Acer Nitro V 15 Gaming (AMD Ryzen 5-7535HS Processor | 8GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB | 15.6"" FHD IPS 144Hz Display)",99000,https://infotechsnepal.com.np/product/acer-nitro-v15-gaming-ryzen-5-8gb-ram-512gb-ssd-15-6-inch/
Dell XPS 13 9340-7319 (Intel Core Ultra 7 155H Processor | 16GB RAM | 512GB SSD | Intel Arc Graphics | 13.4” FHD 120Hz Display),213999,https://infotechsnepal.com.np/product/dell-xps-13-9340-7319-core-ultra-7-16gb-ram-512gb-ssd-13-4-inch-fhd/
Dell Inspiron 7445 2-in-1 (AMD Ryzen 5 8640HS Processor | 16 GB RAM | 512 GB SSD | 14” FHD+ Touch Display),88499,https://infotechsnepal.com.np/product/dell-inspiron-7445-16gb-ram-512gb-ssd-ryzen-5-14-inch-fhd-2-in-1/
ASUS ROG Zephyrus G14 GA403UV (AMD Ryzen 9 8945HS Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 14” (2880 x 1800) WQXGA+ 120Hz OLED Display),233999,https://infotechsnepal.com.np/product/asus-rog-zephyrus-g14-ga403uv-ryzen-9-16gb-ram-1tb-ssd-rtx-4060-14-inch/
Acer Aspire 5 Gaming (Intel Core i5 13th Gen 13420H Processor | 8GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics | 15.6” FHD IPS Slim bezel Display),93999,https://infotechsnepal.com.np/product/acer-aspire-5-gaming-core-i5-8gb-ram-512gb-ssd-rtx-2050-15-6-inch-fhd/
"Dell Inspiron 14 5430 (Intel Core i5 13th Gen 1335U Processor | 8GB RAM | 512 SSD | Intel Iris Xe Graphics | Backlit & Fingerprint | 14"" FHD+ Display)",90999,https://infotechsnepal.com.np/product/dell-inspiron-14-5430-core-i5-8gb-ram-1tb-ssd-iris-xe-14-inch-fhd/
Lenovo Ideapad 1 (Intel Core i5 12th Gen 1235U Processor | 8GB RAM | 512GB SSD | Intel Iris Graphics | 14” HD Display),64499,https://infotechsnepal.com.np/product/lenovo-ideapad-1-core-i5-8gb-ram-512gb-ssd-14-inch-fhd/
Lenovo Ideapad 1 (Intel Core i5 12th Gen 1235U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14” HD Display),67999,https://infotechsnepal.com.np/product/lenovo-ideapad-1-core-i5-16gb-ram-512gb-ssd-14-inch-fhd/
"ASUS TUF GAMING  F15 FX507VI (Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 512 SSD | NVIDIA RTX 4070 8GB Dedicated Graphics | 1-Zone RGB Backlight Keyboard | 15.6"" FHD 144Hz Display)",196999,https://infotechsnepal.com.np/product/asus-tuf-gaming-f15-fx507vi-core-i7-16gb-ram-512gb-ssd-rtx-4070-15-6-inch/
"HP Pavilion 14 Plus (Intel Core i5 13th Gen 1335U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14"" 2.2K IPS Display)",95999,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-i5-16gb-ram-512gb-ssd-iris-xe-14-2-inch/
"Dell Vostro 15 3530 (Intel Core i5 13th Gen 1335U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe  Graphics | Fingerprint and Backlit | 15.6"" FHD IPS Display)",74499,https://infotechsnepal.com.np/product/dell-vostro-15-3530-core-i5-16gb-ram-512gb-ssd-15-6-inch-fhd/
"MacBook Air M3 Chipset ( 8-Core CPU | 10-Core GPU | 16GB Memory | 512GB Storage | 13.6"" Liquid Retina Display | 1 Year Warranty )",199000,https://infotechsnepal.com.np/product/macbook-air-m3-chipset-8-core-cpu-10-core-gpu-16gb-ram-512gb-ssd-13-inch/
Lenovo YOGA 7 (AMD Ryzen 5 8640HS Processor | 8GB DDR5 RAM | 512GB NVMe SSD| AMD Radeon Graphics | 14″ WUXGA x360 Touch Display),89999,https://infotechsnepal.com.np/product/lenovo-yoga-7-ryzen-5-8gb-ram-512gb-ssd-amd-radeon-graphics14-inch/
"Dell XPS 13 Plus 9320 (Intel Core i7 13TH Gen 1360P Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | Backlit and Fingerprint | intel evo Certified | 13.4"" FHD+ Display)",169000,https://infotechsnepal.com.np/product/dell-xps-13-9320-core-i7-16gb-ram-512gb-ssd-iris-xe-13-4-inch-fhd/
Nitro 5 (Intel Core i9 12th Gen 12900H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 4060 8GB DDR6 Graphics | 15.6” FHD IPS 144Hz Display),160000,https://infotechsnepal.com.np/product/nitro-5-intel-core-i9-12th-gen-12900h-processor-16gb-ram-512gb-ssd-nvidia-geforce-rtx-4060-8gb-ddr6-graphics-15-6-fhd-ips-144hz-display/
HP Spectre 14-EU0013 (Intel Core™ Ultra 7 155H Processor | 16GB RAM | 1TB SSD | 14″ 2.8K OLED 2 In 1 Touch Display),203000,https://infotechsnepal.com.np/product/hp-spectre-14-eu0013-intel-core-ultra-7-16gb-ram-1tb-ssd-14-inch/
"Lenovo LOQ 15 Gaming (Intel Core i5 12th Gen 12450HX Processor | 8GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Dedicated Graphics | 15"" FHD Display)",90999,https://infotechsnepal.com.np/product/lenovo-loq-gaming-core-i5-8gb-512gb-ssd-rtx-2050-15-inch-fhd/
"Acer Aspire 5 15 (Intel Core 5 14th Gen 120U Processor | 8GB RAM | 512GB SSD | Intel® Graphics | 15"" FHD Display)",73999,https://infotechsnepal.com.np/product/acer-aspire-5-15-core-5-8gb-ram-512gb-ssd-15-inch-fhd/
"Dell Inspiron 14 Plus 7440 (Intel Core Ultra 7 155H Processor | 16GB RAM | 1TB SSD | EVO Edition |  Backlit & Fingerprint | 14"" 2.2K Display)",122999,https://infotechsnepal.com.np/product/dell-inspiron-14-plus-7440-ultra-7-16gb-ram-1tb-ssd-14-inch/
"Dell Latitude 7340 (Intel Core i7 13th Gen 1365U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 13.3"" FHD+ IPS Display)",125999,https://infotechsnepal.com.np/product/dell-latitude-7340-core-i7-16gb-ram-512gb-ssd-xe-graphics-13-3-fhd/
"Lenovo Ideapad Slim 3i 14IRH8 (Intel Core i5 13th Gen 13420H Processor | 16GB RAM | 512GB SSD | Intel UHD Graphics | Backlit | 14"" FHD Display)",73999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3i-14irh8-intel-core-i5-16gb-ram-512gb-ssd-intel-uhd/
"Dell Vostro 15 3530 (Intel Core i7 13th Gen 1355U Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6"" FHD Display)",89999,https://infotechsnepal.com.np/product/dell-vostro-3530-intel-core-i7-8gb-ram-512gb-ssd-15-inch-fhd/
HP ENVY 14 (Intel Core 5 14th Gen 120U Processor | 8GB RAM | 512GB SSD | Intel Graphics | 14” FHD Display),85999,https://infotechsnepal.com.np/product/hp-envy-14-core-5-8gb-ram-512gb-ssd-14-inch-fhd/
Lenovo IdeaPad Slim 3 15IRH8 ( Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6” FHD Display),86499,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-core-i7-16gb-ram-512gb-ssd-15-inch-fhd/
"HP Notebook 14 (Intel Core i3 13th Gen 1315U Processor | 12GB RAM | 512GB SSD | Intel UHD Graphics | 14"" FHD Display)",52999,https://infotechsnepal.com.np/product/hp-notebook-14-core-i3-12gb-ram-512gb-ssd-14-inch-fhd/
Acer Aspire Lite 15 (Intel Core i5 12th Gen | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6″ FHD Display),66999,https://infotechsnepal.com.np/product/acer-aspire-lite-al-15-52-intel-core-i5-16gb-ram-512gb-ssd-15-6-inch-fhd/
Lenovo IdeaPad Slim 3i 14IRH8 ( Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14” FHD Display),89900,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3i-14irh8-core-i7-16gb-ram-512gb-ssd-14-inch-fhd/
Acer Swift 3 14 (Intel Core i5 12th Gen 1240P Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | intel evo Certified | 14″ FHD Display),84999,https://infotechsnepal.com.np/product/acer-swift-3-sf314-512-53l0-core-i5-8gb-ram-512gb-ssd-iris-xe-14-inch-fhd/
Lenovo Ideapad Slim 3 (AMD Ryzen 5 7520U Processor | 16GB RAM | 512GB SSD | Backlit Keyboard | 15”FHD Display),66999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-amd-ryzen-5-16gb-ram-512gb-ssd-15-inch-fhd/
Lenovo IdeaPad 5i ( Intel Core i5 12th Gen 1235U Processor | 16GB RAM | 512GB SSD | Nvidia GeForce MX550 2GB Dedicated Graphics | FP Reader | Backlit Keyboard | Military-grade Durability | 15.6”FHD IPS Display),82999,https://infotechsnepal.com.np/product/lenovo-ideapad-5i-core-15-16gb-ram-512gb-ssd-geforce-mx550-15-6-inch/
Acer Nitro V (Intel Core i5 13th gen 13420H Processor | 16GB RAM | 512GB SSD | Nvidia GeForce RTX 4060 8GB Dedicated Graphics | Backlit Keyboard | 15.6″ FHD 144Hz Display),124999,https://infotechsnepal.com.np/product/acer-nitro-v-anv15-51-core-i5-8gb-ram-512gb-ssd-rtx-4060-15-6-inch/
Acer Nitro V 16 (AMD Ryzen 7 8845HS Processor | 16GB RAM | 512GB SSD | Nvidia GeForce RTX 4050 6GB Dedicated Graphics | 16″ WUXGA IPS 165Hz Display),135999,https://infotechsnepal.com.np/product/acer-nitro-v-16-ryzen-7-16gb-ram-512gb-ssd-rtx-4050-16-inch/
Dell Latitude 3440 (Intel Core i5 12th Gen 1235U Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14-inch FHD IPS Display | 3 Years Warranty),77999,https://infotechsnepal.com.np/product/dell-latitude-3440-intel-core-i5-12th-gen/
Acer Nitro V 16 (AMD Ryzen 5 8640HS Processor | 8GB RAM | 512GB SSD | Nvidia GeForce RTX 4050 6GB Dedicated Graphics | 16″ WUXGA IPS 165Hz Display),122999,https://infotechsnepal.com.np/product/acer-nitro-v-16-ryzen-5-8gb-ramrtx-4050-6gb/
"Asus TUF Gaming A15 ( AMD Ryzen 5-7535HS Processor | 8GB RAM | 512GB SSD | RTX 3050 4GB Dedicated Graphics | 15.6"" FHD Display)",104999,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-amd-ryzen-5-8gb-ram-512gb-ssd-rtx-3050-15-6-inch-fhd/
"Asus TUF Gaming A15 (AMD Ryzen 7-7535HS Processor | 16GB RAM | 512GB SSD |  NVIDIA GeForce RTX 3050 4GB Graphics | 15.6"" FHD IPS 144Hz Display)",105999,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-amd-ryzen-7-7535hs-16gb-ram-5d-rtx-3050-4gb/
"Acer Aspire 14 (Intel Core 7 14th Gen 150U Processor | 8GB RAM | 512GB SSD | Intel Graphics | 14"" FHD IPS Display)",101999,https://infotechsnepal.com.np/product/acer-aspire-14-a14-51m-intel-core-7-150u-processor-8gb-ram/
"Dell Latitude 7340 (Intel Core i5 13th Gen 1335U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | Win 11 Pro | 13.3"" FHD Display)",93999,https://infotechsnepal.com.np/product/dell-latitude-7340-intel-core-i5-13th-gen-16gb-ram/
Dell Vostro 15 3520 (Intel Core i7 12th Gen 1255U Processor | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6″ FHD Display),86999,https://infotechsnepal.com.np/product/dell-vostro-3520-intel-core-i7-12th-gen-16gb-ram-512gb-ssd/
Asus VivoBook 16X (Intel Core i5 13th gen 13500H Processor | 8GB RAM | 512GB SSD | 16″ WUXGA FHD Display),79000,https://infotechsnepal.com.np/product/asus-vivobook-16x-intel-core-i5-13th-gen-8gb-ram-16-inch/
"Asus TUF Gaming A15 ( AMD Ryzen 5-7535HS Processor | 16GB RAM | 512GB SSD | RTX 3050 4GB Dedicated Graphics | 15.6"" FHD Display)",107999,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-ryzen-5-7535hs-8gb-ram-rtx-3050/
Acer Predator Helios Neo 16 2024 (Intel i9 14th Gen 14900HX Processor | 16GB RAM | 1TB SSD | RTX 4060 8GB Dedicated Graphics | 16” WQXGA 165Hrz Display),209999,https://infotechsnepal.com.np/product/acer-predator-helios-neo-16-intel-i9-14th-gen-16gb-ram-rtx-4060-8gb/
"Lenovo LOQ 15 (AMD Ryzen 7 7435HS Processor | 16GB DDR5 RAM | 512GB SSD | NVIDIA RTX 4060 8GB Dedicated Graphics | 15.6"" FHD 144Hz Display)",136999,https://infotechsnepal.com.np/product/lenovo-loq-15-ryzen-7-7435hs-16gb-ram-512gb-ssd-rtx-4060-8gb-15-6-fhd/
Lenovo Legion Slim 5 16AHP9 (AMD Ryzen 7 8845HS Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4070 8GB Dedicated Graphics | 16'' WQXGA FHD 165Hz Display),229999,https://infotechsnepal.com.np/product/lenovo-legion-slim-5-16ahp9-amd-ryzen-7-16gb-ram-rtx-4070-8gb/
"Lenovo Legion Pro 5 16IRX9 (Intel Core i7 14th Gen 14650HX | 16GB DDR5-5600Hz | 1TB SSD | NVIDIA RTX 4060 8GB Graphics | 4-Zone RGB Backlight Keyboard | Win 11 | 16"" WQXGA IPS 165Hz Display)",210999,https://infotechsnepal.com.np/product/lenovo-legion-pro-5-16irx9-intel-core-i7-14th-gen-16gb-ram-rtx-4060-8gb/
"Lenovo Ideapad Slim 3i (Intel Core i5 13th Gen 13420H Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14"" FHD Display)",70999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-14irh8-intel-core-i5-13th-gen-8gb-ram/
"Lenovo Ideapad Slim 3i (Intel Core I5 13th Gen 13420H Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14"" FHD IPS Display)",70499,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-intel-core-i5-13th-gen-14-inch/
"Dell Latitude 7340 (Intel Core i5 13th Gen 1345U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | Win 11 Pro | 13.3"" FHD x360 Touch Display)",101999,https://infotechsnepal.com.np/product/dell-latitude-7340-core-i5-13th-gen-16gb-ram-price-in-nepal/
"Acer Nitro 5 2023 (Intel i5 12th Gen 12450H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 4060 8GB Dedicated | RGB Keyboard | 15.6"" FHD 144Hz Display)",132000,https://infotechsnepal.com.np/product/acer-nitro-5-intel-i5-12th-gen-16gb-ram-512gb-ssd-rtx-4060-8gb/
"HP Notebook 14 (Intel Core  i3 13th Gen 1315U Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 14"" FHD Display)",52999,https://infotechsnepal.com.np/product/hp-notebook-14-14-ep0063cl-intel-core-i3-13th-gen-8gb-ram-256gb-ssd/
"Acer Aspire 3 Spin 14 (Intel Core i3 13th Gen N305 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 14"" WUXGA IPS Multi-Touch Display)",62999,https://infotechsnepal.com.np/product/acer-aspire-3-spin-14-intel-core-i3-13th-gen-8gb-ram/
Dell XPS 15 9530 | Intel Core i7 13th Gen 13700H | 16GB RAM | 512GB SSD | Intel Arc Graphics 4GB GDDR6 | 15.6-inch FHD,205999,https://infotechsnepal.com.np/product/dell-xps-15-9530-core-i7-13th-gen-13700h-16gb-ram/
"Acer Aspire 3 A315-24PT-R90Z (AMD Ryzen 5 7520U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" FHD Touch Display)",60999,https://infotechsnepal.com.np/product/acer-aspire-3-a315-24pt-r90z-amd-ryzen-5-7520u-8gb-ram-512gb-ssd/
"Lenovo LOQ 15 (Intel Core i5 12th Gen 12450HX Processor | 24GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | 15.6"" FHD IPS 144Hz Display)",114999,https://infotechsnepal.com.np/product/lenovo-loq-15-i5-12th-gen-12450hx-24gb-ram-512gb-ssd-rtx-4050-6gb-dedicated-graphics-15-6-fhd/
"Asus Expertbook B1 B1402CV (Intel Core i7 1355U Processor | 16GB RAM | 512GB SSD  | Intel Iris Xe Graphics | Backlit Keyboard | Fingerprint Reader | 14"" FHD Display)",103999,https://infotechsnepal.com.np/product/asus-expertbook-b1-b1402cv-intel-i7-1355u-16gb-ram-512gb-ssd/
"ASUS ExpertBook B3 Flip B3402 (Intel Core i7 12th Gen 1255U Processor | 16B RAM | 512GB SSD | Intel Iris Xe Graphics | 14"" FHD 360 Touch Display)",107799,https://infotechsnepal.com.np/product/asus-expertbook-b3-flip-b3402-core-i7-1255u-16gb-ram/
"Acer Swift Go 14 (Intel Core Ultra 5 14th Gen 125H Processor | 16GB RAM | 512GB SSD | OceanGlass Touchpad | Intel ARC Graphics | Eyesafe Certified | 14"" OLED WQXGA+ Display)",105999,https://infotechsnepal.com.np/product/acer-swift-go-14-intel-core-ultra-5-processor-125h-16gb-ram/
Lenovo V14 Gen 3 IAP (Core i7 1255U | 16GB RAM | 512GB  SSD | Intel Iris Xe Graphics | 14-inch FHD Display),91999,https://infotechsnepal.com.np/product/lenovo-v14-gen-3-iap-core-i7-1255u-16gb-ram/
"ASUS Vivobook 15 X1502ZA (Intel Core i3 12th Gen 1215U Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics |15.6""  FHD Display)",51999,https://infotechsnepal.com.np/product/asus-vivobook-15-x1502za-intel-core-i3-1215u-8gb-ram/
"Lenovo LOQ 15APH8 (AMD Ryzen 7 7840HS Processor | 8GB RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | 15.6"" FHD Display)",131999,https://infotechsnepal.com.np/product/lenovo-loq-15aph8-amd-ryzen-7-7840hs-8gb-ram/
"Acer Aspire Go 14 (AMD Ryzen 5 7520U Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 14"" WUXGA FHD Display)",66999,https://infotechsnepal.com.np/product/acer-aspire-go-14-ryzen-5-7520u-16gb-ram-512gb-ssd/
"ASUS Zenbook 14 (Intel Core Ultra 5 125H Processor | 8GB RAM | 512GB SSD | Intel Evo Edition | Intel(R) AI Boost | Intel(R) Graphics | 14"" FHD OLED Touch SGS Eye Care Display)",88999,https://infotechsnepal.com.np/product/asus-zenbook-14-oled-q415-intel-core-ultra-5-processor-125h/
"HP Envy x360 14 (Intel Core 7 14th Gen 150U Processor | 16GB RAM | 512GB SSD | Intel® Graphics | 14"" FHD x360 Touch IPS Display)",114999,https://infotechsnepal.com.np/product/hp-envy-x360-intel-core-7-150u-16gb-ram/
"Asus Creator Q (Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 3050 6GB Dedicated Graphics | 15.6"" FHD OLED Display)",144000,https://infotechsnepal.com.np/product/asus-creator-q530vj-i7-13620h-16gb-ram-1tb-ssd-15-6-inch/
"Dell Latitude 5340 (Intel Core i7 13th Gen 1365U Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 13.3"" FHD Display)",123999,https://infotechsnepal.com.np/product/dell-latitude-5340-core-i7-1365u-16gb-ram-512gb-ssd/
"Lenovo LOQ 16IRH8 (Intel Core i7 13th Gen 13620H Processor | 16GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 4060 8GB Dedicated Graphics | 16"" WUXGA FHD IPS 144Hz Display)",162999,https://infotechsnepal.com.np/product/lenovo-loq-16irh8-core-i7-13620h-16gb-ram/
"IdeaPad Slim 5 16IRL8 (Intel Core i7 13th Gen 13700H Processor | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14"" WUXGA FHD IPS Display)",155000,https://infotechsnepal.com.np/product/ideapad-slim-5-16irl8-core-i7-13700h-16gb-ram-price-in-nepal/
"Lenovo Ideapad Slim 3i (Intel Core i5 13th Gen 13420H Processor | 16GB RAM | 512GB SSD | Integrated UHD Graphics | 14"" FHD Display)",72999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-14irh8-core-i5-13420h-16gb-ram-price-in-nepal/
"Lenovo IdeaPad Slim 3i (Intel Core i5 12th Gen 12450H Processor | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14"" FHD Display)",68499,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-core-i5-12450h-16gb-ram-512gb-ssd-price-in-nepal/
"Acer Nitro V (Intel Core i9 13th Gen 13900H Processor | 32GB RAM | 1TB SSD | NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | 15.6"" FHD IPS 144Hz Display)",164999,https://infotechsnepal.com.np/product/acer-nitro-v-core-i9-13900h-32gb-ram-rtx-4050-6gb-price-in-nepal/
"HP Pavilion 14 Plus (Intel Core i5 13th Gen 1335U Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce MX550 2GB Dedicated Graphics | 14"" 2.2K IPS Display)",103000,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-i5-13500u-16gb-ram-price-in-nepal/
"Lenovo V15 G2 IJL (Intel Celeron N4500 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6"" FHD Display)",37499,https://infotechsnepal.com.np/product/lenovo-v15-g2-ijl-intel-celeron-n4500-8gb-ram-price-in-nepal/
Dell Latitude 5330 | Core i7-1265U | 16GB SSD | 512GB SSD | Intel Iris Xe | 13.3-inch FHD,109000,https://infotechsnepal.com.np/product/dell-latitude-5330-intel-core-i7-1265u-16gb-ram-512gb-ssd-price-in-nepal/
"HP Pavilion 14 Plus (Intel Core i5 13th Gen 13500H Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce MX550 2GB Dedicated Graphics | 14""2.2K IPS Display)",113000,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-i5-13500h-16gb-ram-1tb-ssd-price-in-nepal/
"Acer Aspire 3 (AMD Ryzen 5 7520U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" FHD Display)",56999,https://infotechsnepal.com.np/product/acer-aspire-3-amd-ryzen-5-8gb-ram-price-in-nepal/
"Acer Nitro V ANV15-51 (Intel Core i5 13th Gen 13420H Processor | 16GB RAM | 512GB SSD |  NVIDIA GeForce RTX 2050 4GB Dedicated Graphics | 15.6"" FHD IPS Display)",100999,https://infotechsnepal.com.np/product/acer-nitro-v-anv15-51-core-i5-13420h-16gb-ram-rtx-2050-price-in-nepal/
"ASUS VivoBook 14 X1404VA-EB244W (Intel Core i7 13th Gen 1355U Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14"" FHD Display)",94999,https://infotechsnepal.com.np/product/asus-vivobook-14-x1404va-eb244w-core-i7-8gb-ram-512gb-ssd-14-inch-fhd/
"Acer Predator Helios Neo 16 (Intel Core i7 13th Gen 13700HX Processor | 16GB RAM | 512GB SSD |  NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | 16"" FHD IPS Display)",172999,https://infotechsnepal.com.np/product/acer-predator-helios-neo-16-core-i7-16gb-ram-512gb-ssd-rtx-4050-16-inch-fhd/
"Acer Nitro V 15 (Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 4060 8GB Dedicated Graphics | 15.6"" FHD IPS Display)",142999,https://infotechsnepal.com.np/product/acer-nitro-v-15-core-i7-13th-gen-16gb-ram-512gb-ssd-rtx-4060-price-in-nepal/
"Hp Notebook 14-ep0145 (Intel Core i7 13th Gen 1355U Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14"" FHD IPS Display)",105000,https://infotechsnepal.com.np/product/hp-14-ep0145-core-i7-13th-gen-laptop-price-in-nepal/
"HP Pavilion 16 (Intel Core i7 13th Gen 13700H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 3050 4GB Dedicated Graphics | 16"" 2.5k WQXGA IPS 120Hz Display)",140000,https://infotechsnepal.com.np/product/hp-pavilion-16-intel-core-i7-13th-gen-16gb-ram-price-in-nepal/
"Acer aspire 5 Gaming (Intel Core i5 12th Gen 1235U Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Dedicated Graphics | 15.6"" FHD Display)",87999,https://infotechsnepal.com.np/product/acer-aspire-5-a515-57g-59vy-core-i5-1235u-16gb-ram-rtx-2050-price-in-nepal/
"Acer Aspire 5 Gaming (Intel Core i5 13th Gen 1335U Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Dedicated Graphics | 15.6"" IPS Display)",96000,https://infotechsnepal.com.np/product/acer-aspire-5-gaming-core-i5-1335u-16gb-ram-rtx-2050-price-in-nepal/
